m,n,R,s,seed,ker_dim,s_val,decomp_error,w
12,18,141,0,0,0,0.002822716152851866,,
5,46,143,0,0,0,0.0015463810079858044,,
10,22,143,0,0,0,0.0027704571566584523,,
7,32,143,0,0,0,0.0035466817904805394,,
11,20,144,0,0,0,0.00040601810924406937,,
6,38,144,0,0,0,0.0025778000925868023,,
8,28,144,0,0,0,0.004177136467880178,,
13,17,145,0,0,0,0.000747354763648555,,
9,25,146,0,0,0,0.002011066522002638,,
14,16,147,0,0,0,0.0012494990645143208,,
15,15,147,0,0,0,0.004497399669284551,,
7,33,148,0,0,0,0.001907127321826682,,
12,19,149,0,0,0,0.003013493379717437,,
8,29,150,0,0,0,0.0011101611353690401,,
10,23,150,0,0,0,0.001669149102728501,,
11,21,151,0,0,0,0.0019714580823471735,,
