m,n,R,s,seed,ker_dim,s_val,decomp_error,w
4,25,59,15,0,15,0.0050653531384411265,1.96640877263555e-11,4.440892098500626e-16
4,25,59,16,0,16,0.0032476303669588527,6.450625620721472e-12,4.440892098500626e-16
4,25,59,17,0,17,0.005525996270239391,4.2788003321448983e-10,3.3306690738754696e-16
4,25,59,18,0,18,0.0054762333005045375,1.339899237131078e-11,6.661338147750939e-16
4,25,59,19,0,19,0.005226933725179351,1.2117123831710744e-11,6.661338147750939e-16
4,25,59,20,0,20,0.002431661435280333,3.4970096657836878e-12,5.551115123125783e-16
4,25,59,21,0,21,0.005389377371725558,2.0235718690915912e-11,3.3306690738754696e-16
4,25,59,22,0,22,0.005263363240287778,1.227206908235501e-10,2.220446049250313e-16
4,25,59,23,0,23,0.004941515859090976,9.545597501985996e-10,5.551115123125783e-16
4,25,59,24,0,24,0.0034516814199616625,3.2918185230134274e-11,5.551115123125783e-16
4,25,59,25,0,25,0.004991230206773028,3.012745703197084e-11,6.661338147750939e-16
4,25,59,26,0,26,0.004672571366868067,1.4583640976677188e-11,3.3306690738754696e-16
4,25,59,27,0,27,0.004357396794641313,4.7919256305023786e-11,5.551115123125783e-16
4,25,59,28,0,28,0.0051827269638741935,4.387541632101843e-10,7.771561172376096e-16
4,25,59,29,0,29,0.0026748998999700565,6.173512274404497e-11,6.661338147750939e-16
4,25,60,30,0,30,0.00016002670605328034,1.047777790601249e-10,4.440892098500626e-16
4,25,60,31,0,31,0.00012361741799969176,5.525420217885943e-11,4.440892098500626e-16
4,25,60,32,0,32,0.00023836636099342252,5.517035787267645e-10,6.661338147750939e-16
4,25,60,33,0,33,0.0003007219917266837,1.6662780322789883e-10,3.3306690738754696e-16
4,25,60,34,0,34,0.000396073089742233,2.445151943130832e-10,4.440892098500626e-16
4,25,60,35,0,35,0.0002516864149395642,1.4072644304500645e-09,7.771561172376096e-16
4,25,60,36,0,36,0.00048560118379441334,8.863647403648589e-10,6.661338147750939e-16
4,25,60,37,0,37,0.0005851923426605322,4.368272930397909e-10,7.771561172376096e-16
4,25,60,38,0,38,0.0004845096872180122,1.8551617381068612e-09,5.551115123125783e-16
4,25,60,39,0,39,0.0009295788848854373,1.9072596637120062e-10,6.661338147750939e-16
4,25,60,40,0,40,0.0006593485985862841,3.6140365257242344e-10,6.661338147750939e-16
4,25,60,41,0,41,0.0007588771642511705,5.594804755671706e-10,7.771561172376096e-16
4,25,60,42,0,42,0.0013813960690502323,1.1775618266150773e-10,7.771561172376096e-16
4,25,60,43,0,43,0.000525833353481764,1.9730427398147873e-10,4.440892098500626e-16
4,25,60,44,0,44,0.0008736855739279448,6.254564898856734e-10,5.551115123125783e-16
4,25,60,45,0,45,0.0011293456491880927,2.7043722954318673e-10,5.551115123125783e-16
4,25,60,46,0,46,0.0010761492049416227,2.708147383113245e-10,5.551115123125783e-16
4,25,60,47,0,47,0.0013950499048521418,2.9661059280375926e-10,5.551115123125783e-16
4,25,60,48,0,48,0.0010753141159916184,3.7138086444755356e-10,7.771561172376096e-16
4,25,60,49,0,49,0.0009734156979468882,4.40024229102274e-10,4.440892098500626e-16
4,25,60,50,0,50,0.0015949031253552795,9.565089421098957e-10,4.440892098500626e-16
4,25,60,51,0,51,0.0012312017391612163,2.487431170368397e-10,4.440892098500626e-16
4,25,60,52,0,52,0.001329399112456816,3.281055111895954e-10,7.771561172376096e-16
4,25,60,53,0,53,0.001384534643023391,3.143426387266243e-10,6.661338147750939e-16
4,25,60,54,0,54,0.001338568938528016,3.134511385031382e-10,8.881784197001252e-16
4,25,60,55,0,55,0.00154947321162259,1.1597385952173817e-10,7.771561172376096e-16
4,25,60,56,0,56,0.0013349101922589478,2.2082503487624487e-10,9.992007221626409e-16
4,25,60,57,0,57,0.001121550246921501,5.619547523977383e-11,5.551115123125783e-16
4,25,60,58,0,58,0.0014640144829984215,2.05178722548851e-10,5.551115123125783e-16
4,25,60,59,0,59,0.0012967203148957077,1.9126734375280158e-11,5.551115123125783e-16
4,25,60,60,0,60,0.0011528343295898412,4.7209121325488806e-11,6.661338147750939e-16
8,12,60,0,0,0,0.003027719542190475,,
8,12,60,1,0,1,0.0034212384559535276,1.1729317156794666e-14,0.0
8,12,60,2,0,2,0.002673817219168552,3.919927166745531e-14,0.0
8,12,60,3,0,3,0.00358251213787046,9.028250935984065e-14,0.0
8,12,60,4,0,4,0.004494265178948783,3.880808756378992e-13,6.661338147750939e-16
8,12,60,5,0,5,0.003909507870012478,1.1913507082662445e-13,2.220446049250313e-16
8,12,60,6,0,6,0.0041847376763912165,7.563753901545352e-13,3.3306690738754696e-16
8,12,60,7,0,7,0.003280208749538386,1.969601339370124e-12,5.551115123125783e-16
8,12,60,8,0,8,0.003790368351622597,1.6509342764231022e-11,6.661338147750939e-16
8,12,60,9,0,9,0.004333798640913678,8.591057352416817e-12,4.440892098500626e-16
8,12,60,10,0,10,0.004056911922775267,2.6140142697590177e-12,2.220446049250313e-16
8,12,60,11,0,11,0.004023360492686769,4.244360563085705e-11,1.1102230246251565e-16
8,12,60,12,0,12,0.004915980928132644,1.126921140626067e-12,3.3306690738754696e-16
8,12,60,13,0,13,0.004545110892332673,7.299910868792405e-11,1.1102230246251565e-16
8,12,60,14,0,14,0.0037685900943180413,1.8002985541983565e-11,4.440892098500626e-16
8,12,60,15,0,15,0.004620492116449857,1.708533945035731e-11,4.440892098500626e-16
8,12,60,16,0,16,0.0046682507021667775,2.2635933991361235e-09,8.881784197001252e-16
8,12,60,17,0,17,0.005312430608110489,5.15613547866364e-12,6.661338147750939e-16
8,12,60,18,0,18,0.005057661225201842,1.5099274043999817e-11,3.3306690738754696e-16
8,12,60,19,0,19,0.0046343500046470785,6.087040033377091e-11,4.440892098500626e-16
8,12,60,20,0,20,0.005200516317942673,6.629474851806958e-10,8.881784197001252e-16
8,12,60,21,0,21,0.005232073985726276,8.555096260849361e-12,2.220446049250313e-16
8,12,60,22,0,22,0.005359134725538585,7.939305559027061e-11,4.440892098500626e-16
8,12,60,23,0,23,0.005386752113638334,4.7902254885743274e-11,6.661338147750939e-16
8,12,60,24,0,24,0.005452446962610091,8.445318041294471e-11,1.2212453270876722e-15
8,12,60,25,0,25,0.005405888807527145,6.720105880762442e-12,4.440892098500626e-16
8,12,60,26,0,26,0.005690861841051484,2.7625311457562737e-11,5.551115123125783e-16
8,12,60,27,0,27,0.005396830610194551,6.921001919407957e-11,5.551115123125783e-16
8,12,60,28,0,28,0.006122900927131703,6.181375604645942e-12,4.440892098500626e-16
8,12,60,29,0,29,0.005530223078163136,1.0100790177974552e-11,3.3306690738754696e-16
8,12,60,30,0,30,0.0057633995385328995,2.949137838706898e-11,5.551115123125783e-16
8,12,60,31,0,31,0.00629574060838585,1.0536657113703586e-10,4.440892098500626e-16
8,12,60,32,0,32,0.006826628938146291,2.2142671983128642e-11,5.551115123125783e-16
8,12,60,33,0,33,0.005866136532208993,9.111608004377352e-11,4.440892098500626e-16
8,12,60,34,0,34,0.006049706875277561,2.6171670056392237e-11,6.661338147750939e-16
8,12,60,35,0,35,0.00601895043239691,7.449084392576955e-10,6.661338147750939e-16
8,12,60,36,0,36,0.00662904692493273,4.8061309306684075e-11,4.440892098500626e-16
8,12,60,37,0,37,0.00598514065080518,1.399231939573132e-10,6.661338147750939e-16
8,12,60,38,0,38,0.00787363171042153,3.087305101957229e-11,5.551115123125783e-16
8,12,60,39,0,39,0.006128130584090929,5.769439508487837e-11,8.881784197001252e-16
8,12,60,40,0,40,0.006259079147802446,1.7212677155237395e-11,7.771561172376096e-16
8,12,60,41,0,41,0.007178315479272756,3.27576952118554e-11,5.551115123125783e-16
8,12,60,42,0,42,0.007314684156680203,1.1327203923111764e-09,5.551115123125783e-16
8,12,61,43,0,43,0.00014349062705635727,5.802490027780187e-11,7.771561172376096e-16
8,12,61,44,0,44,0.0003287542734898387,2.6662440188797793e-10,5.551115123125783e-16
8,12,61,45,0,45,0.00022440146293192125,2.8067145689891592e-09,5.551115123125783e-16
8,12,61,46,0,46,0.00041633748969851565,3.771615107048212e-09,4.440892098500626e-16
8,12,61,47,0,47,0.00045942395858423584,8.701466883583347e-10,6.661338147750939e-16
8,12,61,48,0,48,0.0005480284370601884,2.715012816764847e-10,5.551115123125783e-16
8,12,61,49,0,49,0.0013890115139049445,6.300447667419234e-10,6.661338147750939e-16
8,12,61,50,0,50,0.0008275481766216435,1.8371682394661086e-10,4.440892098500626e-16
8,12,61,51,0,51,0.0009186853639997866,3.1537331700721627e-09,6.661338147750939e-16
8,12,61,52,0,52,0.0006602354749164536,4.6883718210209455e-09,5.551115123125783e-16
8,12,61,53,0,53,0.0013987548433236272,4.13989409577305e-09,6.661338147750939e-16
8,12,61,54,0,54,0.0012841533847244384,5.815469492267492e-10,5.551115123125783e-16
8,12,61,55,0,55,0.0014367441405810405,2.1081297799339855e-10,8.881784197001252e-16
8,12,61,56,0,56,0.001957072322530525,1.6790310234750085e-10,7.771561172376096e-16
8,12,61,57,0,57,0.001655365157909089,1.1605486543408602e-10,4.440892098500626e-16
8,12,61,58,0,58,0.0018091654209319492,5.015103112586718e-10,7.771561172376096e-16
8,12,61,59,0,59,0.0015109834174571524,9.686712058985605e-11,6.661338147750939e-16
8,12,61,60,0,60,0.0014019222679765237,4.1724697411174156e-10,7.771561172376096e-16
8,12,61,61,0,61,0.0017305068530804205,1.514806814339143e-10,5.551115123125783e-16
3,36,60,0,0,0,0.005725736988990421,,
3,36,61,1,0,1,0.0003017958053228237,1.1114110037637274e-13,1.1102230246251565e-16
3,36,61,2,0,2,3.1168952209119046e-05,5.930361620452871e-13,0.0
3,36,61,3,0,3,0.00020360145366074713,1.2931039208568642e-12,2.220446049250313e-16
3,36,61,4,0,4,0.0004476445610220792,3.3369918180528987e-12,1.1102230246251565e-16
3,36,61,5,0,5,0.0006122456193982254,3.968713491335271e-12,2.220446049250313e-16
3,36,61,6,0,6,0.00044332414201332497,4.011426949452332e-12,0.0
3,36,61,7,0,7,0.0005646880755727858,9.003730552301142e-12,1.1102230246251565e-16
3,36,61,8,0,8,0.000703999348264425,1.175683871605702e-11,2.220446049250313e-16
3,36,61,9,0,9,0.0006286575837314648,4.429602398338611e-12,4.440892098500626e-16
3,36,61,10,0,10,0.0010033138305369713,5.148964560145755e-12,0.0
3,36,61,11,0,11,0.0008100191049003102,3.16109587913299e-10,4.440892098500626e-16
3,36,61,12,0,12,0.0009860480339477793,7.197915100551114e-12,2.220446049250313e-16
3,36,61,13,0,13,0.0009875031124604164,6.919588487456182e-12,5.551115123125783e-16
3,36,61,14,0,14,0.0011120322505724907,7.780452999024987e-10,5.551115123125783e-16
3,36,61,15,0,15,0.0010163198850104654,1.4697365231022503e-11,5.551115123125783e-16
3,36,61,16,0,16,0.0012637921500629505,5.7909181982881836e-11,6.661338147750939e-16
3,36,61,17,0,17,0.0010108126342925478,1.29814836019449e-10,3.3306690738754696e-16
3,36,61,18,0,18,0.0007241291176406582,2.2617739388215648e-11,4.440892098500626e-16
3,36,61,19,0,19,0.0011679464043664177,5.66365575613815e-11,4.440892098500626e-16
3,36,61,20,0,20,0.0017864185891372166,4.279150145460694e-11,6.661338147750939e-16
3,36,61,21,0,21,0.0007337574256128577,2.1418700217857328e-11,3.3306690738754696e-16
3,36,61,22,0,22,0.0014943143657844638,4.149046778322404e-10,6.661338147750939e-16
3,36,61,23,0,23,0.0013052520563236177,1.7441817123551918e-11,2.220446049250313e-16
3,36,61,24,0,24,0.00044878946664867457,1.4168938511307996e-10,9.992007221626409e-16
3,36,61,25,0,25,0.0011833877358885002,4.2850089083965546e-11,4.440892098500626e-16
3,36,61,26,0,26,0.001267287174453048,1.610809845007595e-11,5.551115123125783e-16
3,36,61,27,0,27,0.0002720001195916804,2.8758455858211252e-11,6.661338147750939e-16
3,36,61,28,0,28,0.0013564875113788238,8.661008587702846e-11,3.3306690738754696e-16
3,36,61,29,0,29,0.0012181803946166685,2.2987684708408349e-10,6.661338147750939e-16
3,36,61,30,0,30,0.0008390153743814547,2.9312884485201064e-10,9.992007221626409e-16
3,36,61,31,0,31,0.0014590157018318371,1.6627116343312468e-10,5.551115123125783e-16
3,36,61,32,0,32,0.0013557130229919364,2.0094174048607303e-09,6.661338147750939e-16
3,36,61,33,0,33,0.0006859698709550933,8.852240638451134e-11,4.440892098500626e-16
3,36,61,34,0,34,0.001612141595014521,9.035388492316837e-11,4.440892098500626e-16
3,36,61,35,0,35,0.0014255460655327862,1.0211867603438754e-10,6.661338147750939e-16
3,36,61,36,0,36,0.0002222200900341429,9.981159171244262e-11,4.440892098500626e-16
3,36,61,37,0,37,0.000818772703608686,1.6520810322259874e-10,5.551115123125783e-16
3,36,61,38,0,38,0.0013646887274705484,8.006398488817467e-11,7.771561172376096e-16
3,36,61,39,0,39,0.0007679012463368545,1.0708127943400793e-10,5.551115123125783e-16
3,36,61,40,0,40,0.0004484935354910844,2.7016693573697895e-10,8.881784197001252e-16
3,36,61,41,0,41,0.0012451546023054577,4.1414653243470533e-10,6.661338147750939e-16
3,36,61,42,0,42,0.001011967953344897,2.1922958517815223e-08,8.881784197001252e-16
3,36,61,43,0,43,0.0007925628536994563,4.92943238094772e-11,5.551115123125783e-16
3,36,61,44,0,44,0.0007643943716416448,2.8735460430899905e-10,8.881784197001252e-16
3,36,61,45,0,45,0.00044441865797030224,3.2204490961726075e-10,7.771561172376096e-16
3,36,61,46,0,46,0.001512715799174397,8.605169271265497e-11,4.440892098500626e-16
3,36,61,47,0,47,0.0009368366641394426,2.7474212750813355e-10,4.440892098500626e-16
3,36,61,48,0,48,0.0012103974087721268,1.452395253050373e-10,6.661338147750939e-16
3,36,61,49,0,49,0.001168113390739874,2.451315374597654e-10,4.440892098500626e-16
3,36,61,50,0,50,0.0003265089688223532,1.6550085157819687e-10,6.661338147750939e-16
3,36,61,51,0,51,0.0009892724943330762,9.150763656828952e-11,6.661338147750939e-16
3,36,61,52,0,52,0.00022219263670399892,1.099391516845185e-10,5.551115123125783e-16
3,36,61,53,0,53,0.0008776641141908173,2.3311498587817524e-11,7.771561172376096e-16
3,36,61,54,0,54,0.00035308303543697553,8.457128323049882e-11,7.771561172376096e-16
3,36,61,55,0,55,0.0005620092126162761,9.298746345729243e-11,3.3306690738754696e-16
3,36,61,56,0,56,0.0011911761661062025,1.1098879778878531e-10,5.551115123125783e-16
3,36,61,57,0,57,0.001487240796676825,3.597288562664961e-11,8.881784197001252e-16
3,36,61,58,0,58,0.00047170782743271276,1.6079990953308445e-07,9.992007221626409e-16
3,36,61,59,0,59,0.0010330500561102473,1.054034803171375e-10,6.661338147750939e-16
3,36,61,60,0,60,0.001411518389396585,1.9524525833175817e-10,5.551115123125783e-16
3,36,61,61,0,61,0.0008613794430640948,4.4847935480740346e-11,7.771561172376096e-16
5,20,61,0,0,0,0.0016932785654796894,,
5,20,61,1,0,1,0.001917815926630893,1.2039995154200278e-14,1.1102230246251565e-16
5,20,61,2,0,2,0.001491306997659118,1.692551277040875e-13,7.771561172376096e-16
5,20,61,3,0,3,0.0017594442740011189,5.090741386434909e-13,2.220446049250313e-16
5,20,61,4,0,4,0.0014752930203134065,5.147640244045771e-13,1.1102230246251565e-16
5,20,61,5,0,5,0.0018520515118916224,3.257118740121042e-12,5.551115123125783e-16
5,20,61,6,0,6,0.0026217686479557724,8.542481722696003e-13,5.551115123125783e-16
5,20,61,7,0,7,0.002162868573186464,9.679765430925819e-12,5.551115123125783e-16
5,20,61,8,0,8,0.002587685940109535,2.4457975978633155e-12,4.440892098500626e-16
5,20,61,9,0,9,0.0022633928380973167,5.832463244914387e-12,9.992007221626409e-16
5,20,61,10,0,10,0.002805667219610275,8.329823148130398e-13,5.551115123125783e-16
5,20,61,11,0,11,0.0027834342129885027,7.754999861746474e-11,3.3306690738754696e-16
5,20,61,12,0,12,0.0031555781817291695,9.193198001367149e-12,2.220446049250313e-16
5,20,61,13,0,13,0.0029754812110254635,2.8347791403249144e-12,2.220446049250313e-16
5,20,61,14,0,14,0.002537146378146709,2.9326374474110366e-12,3.3306690738754696e-16
5,20,61,15,0,15,0.0032568049181458656,7.929656912129735e-12,4.440892098500626e-16
5,20,61,16,0,16,0.0028383903921496956,2.576718589692981e-10,5.551115123125783e-16
5,20,61,17,0,17,0.0030513722927188883,4.0144167976906746e-10,5.551115123125783e-16
5,20,61,18,0,18,0.0031459537889595534,1.741725935459836e-10,5.551115123125783e-16
5,20,61,19,0,19,0.003197420386041415,2.5018238465562174e-10,6.661338147750939e-16
5,20,61,20,0,20,0.003230102106569557,5.058818422435641e-12,4.440892098500626e-16
5,20,61,21,0,21,0.004010738099650839,1.3007661328893096e-10,6.661338147750939e-16
5,20,61,22,0,22,0.0032002603221250895,1.5405094242192945e-11,4.440892098500626e-16
5,20,61,23,0,23,0.0030275649523646814,1.012892591261485e-10,7.771561172376096e-16
5,20,61,24,0,24,0.0034689716414522077,2.2112701922654083e-11,4.440892098500626e-16
5,20,61,25,0,25,0.0037608427058150955,3.401947571481198e-10,7.771561172376096e-16
5,20,61,26,0,26,0.0037112111794655746,1.920255071943017e-11,5.551115123125783e-16
5,20,61,27,0,27,0.003660883295678146,2.2404328266399484e-10,5.551115123125783e-16
5,20,61,28,0,28,0.004387515631976603,1.9015882706711753e-10,3.3306690738754696e-16
5,20,61,29,0,29,0.004139610845418369,3.04330852572896e-11,4.440892098500626e-16
5,20,61,30,0,30,0.004422411298519969,4.022118403513706e-11,6.661338147750939e-16
5,20,61,31,0,31,0.004166594863057635,1.478222600517348e-10,5.551115123125783e-16
5,20,61,32,0,32,0.004539648414557209,2.0980422892259105e-11,3.3306690738754696e-16
5,20,61,33,0,33,0.003493593203703403,1.2732217961826593e-09,7.771561172376096e-16
5,20,61,34,0,34,0.0034981894897112837,1.8704483740596324e-10,5.551115123125783e-16
5,20,61,35,0,35,0.0045221254282609875,4.1993261566257863e-10,5.551115123125783e-16
5,20,61,36,0,36,0.004902760150293872,3.698579824327372e-11,6.661338147750939e-16
5,20,61,37,0,37,0.003306573760681719,7.417771103609919e-10,5.551115123125783e-16
5,20,61,38,0,38,0.005045851720415981,2.182686987915806e-10,6.661338147750939e-16
5,20,61,39,0,39,0.0032283409234346223,4.640978741296227e-11,4.440892098500626e-16
5,20,61,40,0,40,0.003802619415929408,9.651012428438859e-11,5.551115123125783e-16
5,20,61,41,0,41,0.003944328133130673,1.7995624078167316e-10,6.661338147750939e-16
5,20,61,42,0,42,0.005018262437283268,1.0533390064618388e-08,6.661338147750939e-16
5,20,61,43,0,43,0.004611176007325529,6.003095056183671e-11,9.992007221626409e-16
5,20,61,44,0,44,0.004413493035302166,4.904673573279966e-11,7.771561172376096e-16
5,20,61,45,0,45,0.005406120131455921,2.0929110966977868e-10,4.440892098500626e-16
5,20,61,46,0,46,0.00452464480616075,2.6467917544024517e-10,4.440892098500626e-16
5,20,61,47,0,47,0.003947653808046402,2.129560247176653e-10,3.3306690738754696e-16
5,20,61,48,0,48,0.003215137242531261,4.3132380235687314e-10,5.551115123125783e-16
5,20,61,49,0,49,0.004858251443767301,1.3638193797998905e-10,5.551115123125783e-16
5,20,61,50,0,50,0.004932681232866828,1.2068231191056022e-10,4.440892098500626e-16
5,20,61,51,0,51,0.00315727465139075,7.731624399798848e-10,8.881784197001252e-16
5,20,61,52,0,52,0.004172729619107558,1.1842415478378602e-10,4.440892098500626e-16
5,20,62,53,0,53,4.828904173464004e-05,9.651580901772977e-09,6.661338147750939e-16
5,20,62,54,0,54,0.0002703778612085093,4.973529140309716e-10,5.551115123125783e-16
5,20,62,55,0,55,0.00039366524502578625,1.979447664656519e-10,8.881784197001252e-16
5,20,62,56,0,56,0.000517703336386668,1.2950777524954782e-10,6.661338147750939e-16
5,20,62,57,0,57,0.0005021671036618483,1.2624866864246443e-09,7.771561172376096e-16
5,20,62,58,0,58,0.00045128835974831186,6.034432079839169e-10,7.771561172376096e-16
5,20,62,59,0,59,0.0005778935249621781,9.469779624370983e-11,7.771561172376096e-16
5,20,62,60,0,60,0.0004755095804707714,1.5316896549100952e-10,5.551115123125783e-16
5,20,62,61,0,61,0.0004916578700666578,1.6052696772804628e-09,7.771561172376096e-16
5,20,62,62,0,62,0.0010844981577270937,4.0728131337080305e-11,5.551115123125783e-16
7,14,61,0,0,0,0.0031709937263630075,,
7,14,61,1,0,1,0.0035877787912681246,1.0760107669642278e-14,0.0
7,14,61,2,0,2,0.003580477836671925,1.0834708378844175e-13,2.220446049250313e-16
7,14,61,3,0,3,0.0032937428274042906,1.0153684749001328e-13,1.1102230246251565e-16
7,14,61,4,0,4,0.0034162144438464434,2.328602705241364e-13,7.771561172376096e-16
7,14,61,5,0,5,0.003020207195049941,1.9238282492003232e-12,2.220446049250313e-16
7,14,61,6,0,6,0.003609356508911689,1.3966028305460499e-12,5.551115123125783e-16
7,14,61,7,0,7,0.004045846339667779,6.247831507963049e-12,5.551115123125783e-16
7,14,61,8,0,8,0.004340911851625939,4.317306378387211e-13,5.551115123125783e-16
7,14,61,9,0,9,0.004628419443274098,1.4346868317914917e-11,6.661338147750939e-16
7,14,61,10,0,10,0.0044352677804796545,1.009827036773472e-11,4.440892098500626e-16
7,14,61,11,0,11,0.004624864247563141,1.3616344465694613e-12,3.3306690738754696e-16
7,14,61,12,0,12,0.004591401000548263,1.0125361023600735e-11,3.3306690738754696e-16
7,14,61,13,0,13,0.003939137584337304,2.496246598754668e-12,2.220446049250313e-16
7,14,61,14,0,14,0.005057174694146068,4.611635331425083e-12,4.440892098500626e-16
7,14,61,15,0,15,0.004900504452102097,1.773150142306713e-11,5.551115123125783e-16
7,14,61,16,0,16,0.004863456061428092,1.5790740183780567e-11,3.3306690738754696e-16
7,14,61,17,0,17,0.005299014024295409,4.4847869185574497e-11,6.661338147750939e-16
7,14,61,18,0,18,0.004921923623322947,4.010013383084939e-11,4.440892098500626e-16
7,14,61,19,0,19,0.00521174156456418,1.7260255100251686e-10,3.3306690738754696e-16
7,14,61,20,0,20,0.005374175786625542,9.645137034301216e-12,5.551115123125783e-16
7,14,61,21,0,21,0.005658448596686153,7.540520429577819e-12,6.661338147750939e-16
7,14,61,22,0,22,0.005312768504339527,1.612142416491929e-11,5.551115123125783e-16
7,14,61,23,0,23,0.005304469524144472,1.3559495032619046e-11,6.661338147750939e-16
7,14,61,24,0,24,0.005457928958069539,2.4895278890281362e-11,5.551115123125783e-16
7,14,61,25,0,25,0.005597640517729715,4.242013312707482e-11,5.551115123125783e-16
7,14,61,26,0,26,0.006165921834038183,6.987560446069605e-12,9.992007221626409e-16
7,14,61,27,0,27,0.005716614660670605,4.0897503200680443e-10,5.551115123125783e-16
7,14,61,28,0,28,0.005568762252141562,5.052198151590929e-10,6.661338147750939e-16
7,14,61,29,0,29,0.005869142522910806,2.1604687534322335e-10,4.440892098500626e-16
7,14,61,30,0,30,0.006289942614998242,3.953273216020932e-11,6.661338147750939e-16
7,14,61,31,0,31,0.0064044911794777,2.282722433864355e-11,6.661338147750939e-16
7,14,61,32,0,32,0.0060747364720029175,2.550858418214804e-11,3.3306690738754696e-16
7,14,61,33,0,33,0.005381873779931916,8.510803872328736e-11,5.551115123125783e-16
7,14,61,34,0,34,0.006165380215342146,9.823138655158927e-10,4.440892098500626e-16
7,14,61,35,0,35,0.005097300103148951,2.0791779235170053e-10,7.771561172376096e-16
7,14,61,36,0,36,0.006077643923175937,8.907773825561754e-12,7.771561172376096e-16
7,14,61,37,0,37,0.005951829418177639,1.8860406857556517e-10,5.551115123125783e-16
7,14,61,38,0,38,0.00689204775152427,2.8973599233620182e-11,6.661338147750939e-16
7,14,61,39,0,39,0.006715747810848036,5.962026156934725e-11,5.551115123125783e-16
7,14,61,40,0,40,0.0065543166363093725,9.846795467841582e-11,5.551115123125783e-16
7,14,61,41,0,41,0.005452224838731285,1.4153967545851548e-10,7.771561172376096e-16
7,14,62,42,0,42,0.0005265760317005644,1.4736474205101267e-10,4.440892098500626e-16
7,14,62,43,0,43,0.0003069692849914345,2.578509938102089e-10,4.440892098500626e-16
7,14,62,44,0,44,0.0005956081286866879,1.1569315459388936e-09,5.551115123125783e-16
7,14,62,45,0,45,0.0009065560642138093,5.368786570330703e-10,5.551115123125783e-16
7,14,62,46,0,46,0.000701573228326517,6.491056280776618e-10,7.771561172376096e-16
7,14,62,47,0,47,0.0007948961546944374,3.561676719920301e-10,5.551115123125783e-16
7,14,62,48,0,48,0.0008543748484944611,6.832043832061929e-11,7.771561172376096e-16
7,14,62,49,0,49,0.0007730755360667414,3.1978425381527624e-10,8.881784197001252e-16
7,14,62,50,0,50,0.0007927192783128536,1.7160616970372761e-09,5.551115123125783e-16
7,14,62,51,0,51,0.0010948765397221162,6.189132711158525e-11,8.881784197001252e-16
7,14,62,52,0,52,0.00123140096634558,3.093648487655725e-10,9.992007221626409e-16
7,14,62,53,0,53,0.0010143835427180975,1.2351080926496403e-09,7.771561172376096e-16
7,14,62,54,0,54,0.0013458695161811568,3.4706916740734467e-09,5.551115123125783e-16
7,14,62,55,0,55,0.001010311983036411,2.068549250646504e-09,6.661338147750939e-16
7,14,62,56,0,56,0.0012443527432299316,1.2184027075781082e-10,6.661338147750939e-16
7,14,62,57,0,57,0.0016681163497833942,1.1425941109766457e-10,5.551115123125783e-16
7,14,62,58,0,58,0.0016210940633952125,4.824083726796124e-10,4.440892098500626e-16
7,14,62,59,0,59,0.0017901471864327472,1.358813683907699e-09,7.771561172376096e-16
7,14,62,60,0,60,0.0014190763662076734,6.000666690819417e-11,6.661338147750939e-16
7,14,62,61,0,61,0.0014424991965045577,4.839072189680026e-11,6.661338147750939e-16
7,14,62,62,0,62,0.002021418082561427,2.2609166636890214e-10,5.551115123125783e-16
4,26,61,0,0,0,0.007239237336221876,,
4,26,61,1,0,1,0.00813808984344617,6.905009745727358e-15,0.0
4,26,61,2,0,2,0.007463242306973178,6.788559505615308e-14,6.661338147750939e-16
4,26,62,3,0,3,5.612614687752393e-05,2.7317807133983863e-12,0.0
4,26,62,4,0,4,0.00016799227402392584,1.1374559832795053e-11,5.551115123125783e-16
4,26,62,5,0,5,0.00034724300427927687,2.4485649832602455e-11,3.3306690738754696e-16
4,26,62,6,0,6,0.000426689006844174,3.624961979538095e-11,2.220446049250313e-16
4,26,62,7,0,7,0.0008639509288315179,2.242070430019611e-12,3.3306690738754696e-16
4,26,62,8,0,8,0.0007092387756489891,8.608811571212254e-11,7.771561172376096e-16
4,26,62,9,0,9,0.0009572932308199836,2.6017928957140392e-12,5.551115123125783e-16
4,26,62,10,0,10,0.0008445801514973804,4.6457597680702826e-11,3.3306690738754696e-16
4,26,62,11,0,11,0.0010378559947260323,7.241475673021365e-11,3.3306690738754696e-16
4,26,62,12,0,12,0.0010463140662411018,1.2060223762684159e-11,5.551115123125783e-16
4,26,62,13,0,13,0.0012909911247218693,9.9563599761844e-11,3.3306690738754696e-16
4,26,62,14,0,14,0.0013869695642049927,3.536261069332965e-12,5.551115123125783e-16
4,26,62,15,0,15,0.0015516884078140998,1.5474964510678526e-11,9.992007221626409e-16
4,26,62,16,0,16,0.0011951478601769064,2.0966841340491682e-10,3.3306690738754696e-16
4,26,62,17,0,17,0.0013634311789794977,2.402019185270817e-10,4.440892098500626e-16
4,26,62,18,0,18,0.0005343863877377721,2.731177781228022e-11,8.881784197001252e-16
4,26,62,19,0,19,0.0014340806183374257,2.5723175103176804e-11,5.551115123125783e-16
4,26,62,20,0,20,0.0017854595202647658,6.957184103180477e-11,4.440892098500626e-16
4,26,62,21,0,21,0.0008684554326744014,1.1285599891499874e-10,3.3306690738754696e-16
4,26,62,22,0,22,0.0015885600454822147,2.0473490876519887e-10,6.661338147750939e-16
4,26,62,23,0,23,0.002203980995508716,3.15981789024938e-10,7.771561172376096e-16
