m,n,R,s,seed,ker_dim,s_val,decomp_error,w
3,11,19,12,0,25,0.004736507254060317,3.0508263644348586,0.7216858091556666
3,11,19,13,0,25,0.009626863366169055,3.3009234812766364,0.633974358554264
3,11,19,14,0,25,0.0066564874700440245,3.2276095689362574,0.7691645749194043
3,11,19,15,0,25,0.002533540133654905,3.1374348099533966,0.6420055708648531
3,11,19,16,0,25,0.004550628779173806,3.075609226492134,0.7262938492960876
3,11,19,17,0,25,0.0020935606966146695,3.2074566815808687,0.8086007247412632
3,11,19,18,0,25,0.0027025534583758814,3.0132406149378066,0.8436097215714979
3,11,19,19,0,25,0.0010847799818402525,3.217024038048948,0.9199878731274507
4,8,18,0,0,3,0.006421760554309187,1.2345991991109595,
4,8,18,1,0,3,0.003933526349086526,1.2355033406926375,0.5513943930404022
4,8,18,2,0,3,0.0022961589274172103,1.3596660219467893,0.7187974215787123
4,8,19,3,0,22,0.02777637581595522,2.988978523101055,0.5114901212549795
4,8,19,4,0,22,0.023173483939564796,3.0420245805902173,0.5401756709561023
4,8,19,5,0,22,0.023694951970906354,2.9522383099923,0.6144946903631926
4,8,19,6,0,22,0.01267995803054242,2.9777598712321005,0.563704070850747
4,8,19,7,0,22,0.013385106552421684,2.9642596871730027,0.6726105516526175
4,8,19,8,0,22,0.018039084780808932,3.0270654563879043,0.6718798889213271
4,8,19,9,0,22,0.01276308723965368,2.8765796700052415,0.4981993950438306
4,8,19,10,0,22,0.007477930578585861,2.9027400710955935,0.5948451232279584
4,8,19,11,0,22,0.009274916816476386,2.9082896224145576,0.7215924100795357
4,8,19,12,0,22,0.01227321936715658,2.8727575807988774,0.7480057651860033
4,8,19,13,0,22,0.008589241883815272,3.029880388936463,0.6404525248261869
4,8,19,14,0,22,0.009828777568916114,2.881848708095611,0.7840091669804614
4,8,19,15,0,22,0.005883227379124466,2.8134451138398013,0.7784005516142074
4,8,19,16,0,22,0.00926630321140395,2.9825248296260667,0.694894655407688
4,8,19,17,0,22,0.0020604808069397728,2.7288859150479845,0.7149501764518928
4,8,19,18,0,22,0.0028085154198981997,2.844733038658224,0.8410234658337631
4,8,19,19,0,22,0.0009694367770132167,2.7948535587421595,0.8039696542587933
3,12,20,0,0,12,0.012815731600347173,2.262466799055535,
3,12,20,1,0,12,0.008893483891461699,2.330625270485419,0.5732955549062899
3,12,20,2,0,12,0.012637623381851317,2.184069996337069,0.37780380965887295
3,12,20,3,0,12,0.005611341088083074,2.1888849272940973,0.5071466049730649
3,12,20,4,0,12,0.008203037663281223,2.1425631440820085,0.260325463311751
3,12,20,5,0,12,0.006573729427290563,2.250332740557085,0.7347986215873824
3,12,20,6,0,12,0.003620549592369508,2.220033952418596,0.8686666918349397
3,12,20,7,0,12,0.0031799780910470405,2.245392279853982,0.7656074716192233
3,12,20,8,0,12,0.0013451755028157288,1.9815100461910071,0.7716713860635291
3,12,20,9,0,12,0.0022101646421390144,2.129389738623284,0.858786652550096
3,12,20,10,0,12,0.002366715387550859,2.175365043723862,0.8625288748340143
3,12,20,11,0,12,0.000529117000356929,1.6252424241071999,0.7014088222576175
3,12,21,12,0,33,0.009760524254684022,3.7365568362173818,0.7313196430514751
3,12,21,13,0,33,0.005942107438339419,3.646568926227056,0.7309719681930233
3,12,21,14,0,33,0.008487714665626825,3.7828238456024077,0.7365116890345741
3,12,21,15,0,33,0.011523446715075571,3.801643733722019,0.7013049858901388
3,12,21,16,0,33,0.007306271982581548,3.7457681890456156,0.7835738183469735
3,12,21,17,0,33,0.007011014177149248,3.7123957577381037,0.7809061914017986
3,12,21,18,0,33,0.008329310423756422,3.7062038757024873,0.656786670310224
3,12,21,19,0,33,0.006348627311110389,3.670960132554412,0.9086466599422606
3,12,21,20,0,33,0.0038692990089053045,3.8520919160631086,0.7782348677076923
3,12,21,21,0,33,0.005576173982249312,3.7492870826764246,0.7600664322728985
5,7,21,0,0,21,0.02536373594542986,2.978406732570724,
5,7,21,1,0,21,0.022452849492959382,2.891694424782395,0.6141602914673197
5,7,21,2,0,21,0.021135270558748916,2.9202003608189346,0.5545620295913037
5,7,21,3,0,21,0.0175701472317531,2.9373612746470292,0.5788697882104799
5,7,21,4,0,21,0.01505673201951267,2.9137247921532405,0.534551045176848
5,7,21,5,0,21,0.02147386308941936,2.8688636439596524,0.5630464795971901
5,7,21,6,0,21,0.01894928520924664,2.9477669541533884,0.6783255243881932
5,7,21,7,0,21,0.013668387664660947,2.9242871428413184,0.6010127288378245
5,7,21,8,0,21,0.011997283122313941,2.965672233723517,0.7357815808670729
